map_index,survey_number,lon,lat,tile_lon_center,tile_lat_center,tile_lon_min,tile_lat_min,tile_lon_max,tile_lat_max,min_lon,min_lat,max_lon,max_lat,method
36,120711150,-11.77232466,36.70448467,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
37,120711150,-11.83392533,36.6519323,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
38,120711150,-11.8657655,36.6264109,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
39,120711150,-11.89755629,36.60084705,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
40,120711150,-11.92991879,36.5757389,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
41,120711150,-11.64788882,36.80847748,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
42,120711150,-12.66183086,35.98761301,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
43,120711150,-11.80222042,36.67751629,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
44,120711150,-12.72661604,35.93708186,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
45,120711150,-13.493018,35.32018729,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
46,120711150,-13.52336944,35.29306424,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
47,120711150,-13.55350226,35.26578069,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
48,120711150,-12.69386142,35.96204927,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
49,120711150,-13.58459844,35.23926037,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
50,120711150,-13.61586732,35.21282706,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
51,120711150,-13.64669729,35.18604125,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
52,120711150,-13.67770645,35.15937266,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
53,120711150,-13.46290209,35.3474398,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
54,120711150,-13.7082637,35.13234614,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
55,120711150,-13.76911621,35.07807139,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
56,120711150,-13.79960822,35.05096247,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
57,120711150,-13.82995823,35.02374653,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
58,120711150,-13.86045771,34.99661803,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
59,120711150,-13.8901903,34.96950889,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
60,120711150,-13.9213322,34.9428725,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
61,120711150,-13.9523719,34.91617215,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
62,120711150,-12.026367,36.50035,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
63,120711150,-13.73861172,35.10515663,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
64,120711150,-13.40165736,35.40114861,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
65,120711150,-13.43241505,35.37440329,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
66,120711150,-13.02682954,35.71713629,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
67,120711150,-12.82747192,35.86446002,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
68,120711150,-12.86154751,35.84073878,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
69,120711150,-12.89488916,35.81629827,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
70,120711150,-12.92816191,35.79180476,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
71,120711150,-12.96137301,35.76722162,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
72,120711150,-12.99413967,35.74223298,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
73,120711150,-13.37057343,35.42766024,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
74,120711150,-13.05954787,35.69208488,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
75,120711150,-13.09173913,35.66657536,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
76,120711150,-13.12315702,35.64040971,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
77,120711150,-13.15479626,35.61440469,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
78,120711150,-13.18522415,35.58744252,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
79,120711150,-13.21536659,35.56026674,-12.775003433227539,35.92500305175781,-12.800003051757812,35.900001525878906,-12.750003814697266,35.95000457763672,-13.9523719,34.91617215,-11.36280976,37.0382835,1D
